Scenario	Replication	[CycleTime].SampleAverage/1[h]		[New].SampleAverage/1[h]		[Return].SampleAverage/1[h]		[FU].SampleAverage/1[h]		[WaitingRoom].AverageQueueTime/1[h]		[WaitingRoom2].AverageQueueTime/1[h]		[WaitDoc].AverageQueueTime/1[h]		[DocUtil].Value		[PAUtil].Value		[CAUtil].Value		[Rejected].NumberProcessed		[SorryWeAreClosing].NumberProcessed		[SorryWeAreClosing2].NumberProcessed	
56	3	1.474733882002017		1.458391400390561		1.3518843919629118		1.6638841005836698		0.4177472950962664		0.703755260549966		0.3880694828448988		0.9700899752660068		0.49526360132135416		0.2535443278219097		122.0		681.0		777.0	
56	4	1.4702348623604096		1.4651894117602662		1.343134845575007		1.6551119328712829		0.41440573117058355		0.6880841473837802		0.39472470293944273		0.9732202139275345		0.48359074282340275		0.25234758823760417		114.0		724.0		735.0	
56	5	1.4603781659234316		1.4692963843782672		1.3293238201115793		1.6347132342275796		0.4134114861986202		0.6713980195604923		0.3938257550291245		0.9708803811367709		0.4870361058405208		0.25240215894482637		145.0		801.0		723.0	
56	6	1.4760097693982785		1.4810268266459514		1.3592643412450578		1.6359736533505436		0.4227753089346291		0.6739528169905666		0.39454175231539773		0.9754435525892015		0.49028510282		0.2536968043556944		136.0		689.0		716.0	
56	7	1.4581249897190924		1.461086525125625		1.3287347550443847		1.6368316275198445		0.4106444397618222		0.67699979463406		0.3853794625643276		0.9679725668291319		0.49319132567624996		0.2539961280682639		166.0		721.0		704.0	
56	8	1.4746132950642497		1.4820686075527174		1.355104538905661		1.6356095489659812		0.42824325335587005		0.674815513180812		0.39722933147715406		0.9744218187379861		0.48283090216875		0.25192002071850694		125.0		829.0		718.0	
56	9	1.5071652873437236		1.5137803295219336		1.38638949815632		1.6701780908163817		0.4481897858593881		0.6987079156090116		0.4044266188287707		0.9803942464565625		0.49023733657625		0.25173417204996523		123.0		827.0		778.0	
56	10	1.48979853426054		1.480787330134317		1.3647406273842946		1.6756241481942422		0.4321919928670866		0.7047041665985014		0.3965629703803736		0.9768656875809028		0.49298746224999995		0.2538308451872222		119.0		785.0		762.0	
56		1.474770190193444	0.010627527763415238	1.4744547443865772	0.01159635323403761	1.3502301050594214	0.012564068457593862	1.6506315797175006	0.012794777387867932	0.4221215454256969	0.00814520976319055	0.6863908969424606	0.010083129378841753	0.39368227211712836	0.0037934238875718643	0.9729236624301839	0.0029246188590054114	0.49021616720325345	0.003635452493315388	0.2528608800923229	5.96988788136568E-4	133.6	11.564501884646827	752.6	38.90844568265352	744.8000000000001	21.556489458165483

57	1	1.5157402189230638		1.486950616152508		1.335585955821968		1.7991093713785826		0.3986556909968898		0.8226489717532985		0.3946830615669094		0.9870872406301041		0.5098592522335417		0.25660467658652775		90.0		417.0		578.0	
57	2	1.4863207273218177		1.4724883061781042		1.3153153999041165		1.7387618117928734		0.3897606402766752		0.7713692635491326		0.38534019645144535		0.9809905511486458		0.5015437069378125		0.25752931850177085		77.0		402.0		502.0	
57	3	1.5392109020583142		1.50372534071455		1.376320259466403		1.8054220794552918		0.4321959991462518		0.842537574976314		0.39188246086453693		0.9853008059846875		0.5008339801695486		0.25651079292152773		73.0		464.0		640.0	
57	4	1.5179572801029249		1.491512887893107		1.3498266520723359		1.7806138747872216		0.4085997267956544		0.8072437024952254		0.39335199368673		0.9874705059194792		0.49601681884812493		0.25673420442010414		68.0		370.0		530.0	
57	5	1.5089925615053572		1.488900933701547		1.3376722171459516		1.7687533784169505		0.4064480836539082		0.8017696408372462		0.39071256475416355		0.9811350021978471		0.49796058484854167		0.25678253824885416		92.0		424.0		565.0	
57	6	1.5237916227496142		1.500074449810511		1.3589423686448372		1.7789391983575833		0.4163695231356546		0.8061379026412514		0.39216788314213413		0.9849871963998957		0.5024685495846181		0.2577174689151041		89.0		381.0		510.0	
57	7	1.5065754915940834		1.480743704803422		1.339637816327558		1.7672102892787291		0.4072091522892187		0.8001267036156011		0.38558386577718745		0.9790528475108681		0.5038058455561457		0.2581242909146528		88.0		404.0		537.0	
57	8	1.511396811007315		1.4949206136800397		1.338591345413159		1.7704889363079446		0.4047986997765727		0.8042257772960895		0.392266757987948		0.9879624408488193		0.495892551253368		0.2565153679345139		81.0		427.0		562.0	
57	9	1.5508510463504641		1.51997713727744		1.3862875364009761		1.8115063146772536		0.4385054826566898		0.8340938713810712		0.3979994699263631		0.9900987791901734		0.5039212708090972		0.2560581765592014		72.0		464.0		592.0	
57	10	1.5612868994621094		1.5267490654930695		1.3950055082638126		1.8298338221897492		0.4490684212148244		0.8581954981431029		0.3970606166397521		0.9851828340922916		0.5023093297275347		0.25746690009743056		71.0		481.0		641.0	
57		1.5222123561075063	0.016035388978993752	1.49660430557043	0.011998269940587721	1.353318505946112	0.01816686441065408	1.785063907664218	0.018945801267082365	0.415161141994234	0.013474272551446363	0.8148348906688333	0.017845538589326925	0.392104887079717	0.0029952936811150446	0.9849268203922812	0.002519833850002448	0.5014611889968333	0.002988697770371986	0.2570043735099687	4.7160966607249534E-4	80.10000000000001	6.472553131493013	423.4	26.284660618695458	565.7	34.80353250404331

58	1	1.488177161592715		1.4607225683021277		1.3986302798264394		1.648294671382462		0.42567918748430766		0.7467449827195621		0.3954894321401018		0.9773791307126388		0.4853202499831597		0.25113670405131944		149.0		574.0		1095.0	
58	2	1.4800590530779631		1.4547524247476187		1.3959321796726678		1.6291292478968258		0.4249781420006806		0.7373924486385771		0.3941745173660306		0.9750853035023264		0.47488523578677083		0.25189571556131946		137.0		584.0		1029.0	
58	3	1.498671325407097		1.471047182935021		1.423938517673551		1.6374923739698133		0.4481990520116399		0.7375474265084551		0.398684218771071		0.9774528594782291		0.47579583775687495		0.2512154379331597		122.0		669.0		1105.0	
58	4	1.4827481007141805		1.4580881021690948		1.4001058164897013		1.629266830530557		0.4289104017364102		0.7336809199314545		0.39736107291464595		0.9765497494591666		0.46900671363760416		0.2505006885308333		113.0		636.0		1062.0	
58	5	1.4883097835370716		1.4559811493368173		1.4052734115408119		1.6438377174375476		0.43449356104645126		0.7468369112666173		0.3957255111959257		0.9752604857362152		0.47109446799184024		0.2513647776560069		145.0		634.0		1037.0	
58	6	1.47585885749407		1.4502175859385873		1.3960379747943163		1.620005893225976		0.42347146423649246		0.7225575624066004		0.39436192308087087		0.9781554265589236		0.47558916125357636		0.2526549158795139		136.0		557.0		994.0	
58	7	1.4619867097372665		1.4266994952558552		1.37705880331325		1.6219947272550184		0.40990866363634515		0.7311120623745592		0.3877519265792203		0.9700536796765624		0.4810158387914236		0.25287989350374995		166.0		557.0		1017.0	
58	8	1.5080547674465345		1.4761486169579743		1.4301167314527525		1.6551875259823423		0.44641811616507665		0.7528796151044133		0.40319606380102607		0.9795282603020138		0.4705346940185764		0.2506825535493055		125.0		681.0		1029.0	
58	9	1.5157564741426808		1.4885876672500977		1.4399572520745179		1.655852108036354		0.4556770263595342		0.746359195829354		0.40533461492642325		0.9837355647183333		0.47425429144340275		0.2506293294912847		123.0		673.0		1080.0	
58	10	1.5110981880245844		1.4787712196273888		1.435948113063073		1.6565145962472567		0.4534273131148164		0.7549503860818423		0.4037875466492261		0.9812717680893055		0.47257622070069444		0.25173448271690974		119.0		712.0		1117.0	
58		1.4910720421174164	0.012252237025777822	1.4621016012520585	0.012528088612925467	1.4102999079901082	0.014883198786265728	1.6397575691964155	0.010119457017638873	0.43511629277917546	0.010818508995662819	0.7410061510861434	0.007341079396904669	0.3975866827424541	0.0038285726601977204	0.9774472228233714	0.002664061890853819	0.47500727113639235	0.0035464732329495516	0.2514694498873402	5.887156711558344E-4	133.5	11.662652056886548	627.7	40.32603193422332	1056.5	29.62414088880889

59	1	1.5168866460186667		1.4724084840315244		1.328415480477344		1.8103876911138241		0.4011636829899859		0.814957655241155		0.39630010066167054		0.973048860855625		0.5212917373945486		0.25424752769715275		130.0		859.0		413.0	
59	2	1.5081936874253885		1.4819905514186076		1.3378515159808764		1.7586821883510582		0.4076321770161814		0.7674474163559005		0.39875050292065256		0.9759099302952431		0.5076066789256944		0.2546910131793056		117.0		876.0		381.0	
59	3	1.5054417672071123		1.4797111067406938		1.3260673086370156		1.7684899198512942		0.41103125741964186		0.7873204502355639		0.3928505284010235		0.9705900358428472		0.5112262381998611		0.25413643813322917		112.0		952.0		436.0	
59	4	1.5200844050472742		1.4894545488506519		1.3407267534532492		1.7881461345736418		0.4147806228416655		0.7962250085424921		0.4027963218185259		0.975646564448368		0.5008973816806944		0.25332509662288194		104.0		920.0		414.0	
59	5	1.5164674941251377		1.4848214320046251		1.354823592579642		1.763070505327865		0.41921729024876186		0.7775677484467658		0.4010295188271902		0.9750936529653471		0.5031773644992014		0.2546637726566319		132.0		892.0		354.0	
59	6	1.5120278820567141		1.4912466802301345		1.342898204597081		1.758843271199026		0.4149295945995696		0.7690544092138426		0.40013665568253665		0.9750870857038542		0.5043521858885763		0.25458550392381946		127.0		892.0		401.0	
59	7	1.5229070208834892		1.4877083323847922		1.3355235809693862		1.8069266577199907		0.41522192196356067		0.8147816009175249		0.39602917362620177		0.9697534298268055		0.5104664247367013		0.2550959003346875		145.0		873.0		417.0	
59	8	1.5075724958050662		1.4919199458438153		1.3323622870407927		1.7558347675926473		0.4091528123168538		0.7609362190165182		0.4046590730364734		0.9795524984475348		0.5010615745621875		0.25345688996829857		115.0		946.0		396.0	
59	9	1.535386586404192		1.5155305100500964		1.3601044183327078		1.786512445193604		0.42473619094890036		0.7903776107824441		0.4086560946634655		0.9820217784786458		0.5089313741920138		0.2535829571890972		108.0		941.0		416.0	
59	10	1.5390202192362887		1.5063959033403054		1.3527064205791322		1.8171223576590727		0.4253905839520765		0.8224718668637228		0.40339717323735924		0.9785631506731944		0.5124887858766319		0.2553055919679861		113.0		965.0		391.0	
59		1.5183988204209329	0.008165636091557842	1.4901187494895247	0.009040371418827289	1.3411479562647226	0.008233594840925017	1.7814015938582024	0.01689491311742429	0.41432561342971974	0.0053939546983366865	0.7901139985615929	0.015606122231426442	0.4004605142875099	0.0033473345072419073	0.9755266987537465	0.002739378007257089	0.5081499745956111	0.004456018009720117	0.25430906916730905	4.895493712127749E-4	120.29999999999998	9.1234	911.5999999999999	27.07521506913658	401.90000000000003	16.424224695248174

60	1	1.4781661140838762		1.4169694702598175		1.2749097127289615		1.8150185902672449		0.3504336721195917		0.8937752928160481		0.3741885088022064		0.9790898294269097		0.5262617790552778		0.2582850147911805		76.0		458.0		322.0	
60	2	1.4579188630878572		1.4203123782024232		1.260462377052977		1.764918337791511		0.34460084970576343		0.8544189649007334		0.3725795015762031		0.9787080659049305		0.511561702228368		0.25886368182517355		67.0		408.0		311.0	
60	3	1.4632172661575826		1.4220673847202696		1.2598279214709143		1.7811261987053937		0.3452739499511274		0.8696398799124677		0.37373841020912724		0.9856020746603819		0.5181010845228124		0.25910089478836806		59.0		430.0		335.0	
60	4	1.4577018720643649		1.414115531539867		1.2550285830101524		1.776367818776389		0.33720378842329657		0.8624292702009503		0.3741427146671883		0.9820590207048611		0.5100844904878472		0.25833115656739586		55.0		410.0		282.0	
60	5	1.4398162918970163		1.4048665767432582		1.2433698240388547		1.7407817446744345		0.3327719680546171		0.8322802600687565		0.3706696753039631		0.978711291240625		0.5118942812529167		0.2587684346005555		73.0		447.0		290.0	
60	6	1.4580503443518529		1.4156074780964123		1.2656559592119034		1.7630599422439193		0.34124479196315655		0.8435700910021418		0.3760276348727055		0.9835220238794097		0.5138486220022916		0.25915987000635415		78.0		398.0		315.0	
60	7	1.47214792069782		1.4176205646691582		1.2766964340598168		1.795137362277655		0.3551688864754887		0.8809279741378514		0.3730159269540769		0.9791028119245833		0.5145064627348264		0.25939233213211804		74.0		438.0		344.0	
60	8	1.4564317406755138		1.4241092416351029		1.258648322455894		1.7555418147603736		0.3429811157358581		0.8360630032309351		0.3764606082640085		0.9832497213233333		0.51177364659375		0.25839259734437503		71.0		454.0		295.0	
60	9	1.4871009179883299		1.4565247268378188		1.2933461757016238		1.782462789532677		0.3633958074740723		0.8577740662649008		0.38305443435147174		0.9949885387552778		0.5155284738491319		0.25830820406045135		58.0		443.0		318.0	
60	10	1.469487036034842		1.4178470313529665		1.2696914034067863		1.7940805977960217		0.34826099225339247		0.8735679777132882		0.3769151078549293		0.9864975661698958		0.5157914489269096		0.25995426705371527		60.0		477.0		322.0	
60		1.4640038367039054	0.00949445959131911	1.4210040384057097	0.009678420715815034	1.2657636713137885	0.009860118159213302	1.7768495196825622	0.015499555727495958	0.3461335822156364	0.006298668388038226	0.8604446780248074	0.014120349102012729	0.375079252285588	0.002422210029722222	0.9831530943990209	0.0036239563879979886	0.5149351991654132	0.0033288591761968704	0.25885564531696875	3.968494554745169E-4	67.1	6.0362397599830295	436.30000000000007	17.846241855359903	313.40000000000003	14.00979885080439

61	1	1.5614761222922484		1.5215255974581292		1.4203495733432403		1.793357752284871		0.4670864658006212		0.8285377017538493		0.40624248706160837		0.9698181143926736		0.5098357629025347		0.2525942949552083		130.0		887.0		617.0	
61	2	1.5381019439534658		1.5113254402910457		1.4161750581521368		1.7315470839655542		0.46318715024064855		0.7725341117855855		0.4056497874787763		0.9692081332268054		0.49525409302111106		0.2530257394324653		117.0		866.0		604.0	
61	3	1.5765018551287815		1.5514241956418242		1.4431568144282125		1.78259918017017		0.4938692156377068		0.8161015215273983		0.4106724122338144		0.9716650216590277		0.5012809407080555		0.25259426845465277		112.0		987.0		619.0	
61	4	1.5732918702758902		1.5445843193668478		1.439962566790558		1.7832205383690745		0.484058881432415		0.8113823993544899		0.4122875727587097		0.973011216804861		0.4926460466720139		0.25217480120479163		104.0		926.0		569.0	
61	5	1.5492030860144796		1.5224495470622796		1.4257730613723076		1.745231722681802		0.4696460864154614		0.7797001610442442		0.40824811266067523		0.9727191555157291		0.49400188158614583		0.2535693033279514		132.0		833.0		559.0	
61	6	1.5567280472122142		1.5336194174416737		1.4304633210470425		1.753058456756782		0.47565543812545785		0.7907393989108618		0.40791168586593163		0.9738055574856944		0.4966429320123611		0.25361252810458335		127.0		851.0		576.0	
61	7	1.5748797893243278		1.5549996558215262		1.442666623942211		1.7759181015446737		0.4903069380336501		0.8089462295592215		0.41127543806347977		0.9712310405919443		0.49637483016107636		0.25341061980923607		145.0		884.0		636.0	
61	8	1.5676234504438564		1.5393095871148688		1.4467440614451499		1.7605138608529003		0.48789837495561966		0.7846922371863667		0.41598435507057085		0.9757094033253819		0.49173734099125		0.25195270641545137		115.0		996.0		556.0	
61	9	1.5881988821370487		1.574778685802131		1.466785775506898		1.765837645307197		0.5043152891786268		0.7942489780200551		0.4180516786993943		0.9795503994157638		0.49965037903437504		0.252263622425		108.0		968.0		582.0	
61	10	1.5886843953626322		1.5546502885358997		1.4577728691808554		1.8014502459415764		0.4957234003210412		0.8340708711640721		0.4160104597727895		0.975810557668368		0.4983418788313194		0.25292320575430555		113.0		1014.0		661.0	
61		1.5674689442144945	0.011675107995196329	1.5408666734536227	0.013709402590563045	1.4389849725208612	0.011516053854651005	1.76927345878746	0.015787960744641002	0.48317472401412487	0.009803817743551792	0.8020953610306145	0.014928041164438289	0.41123339896657496	0.0031027830106042237	0.9732528600086249	0.0022322781934883767	0.4975766085920243	0.003753309950197225	0.25281210898836454	4.245681971737189E-4	120.29999999999998	9.1234	921.2	47.12204422730405	597.9000000000001	25.139879714111594

62	1	1.4825345392285627		1.477549300987595		1.3427692721442488		1.6783998443052914		0.4045291224639827		0.6963169418554482		0.3972576369971551		0.9786118105907639		0.5118988306420833		0.2543595031986458		149.0		679.0		557.0	
62	2	1.4694274143441821		1.4829022923685438		1.3431723443973185		1.628380876045613		0.40592073363169434		0.6561539542235238		0.3975792091477759		0.9787852688574304		0.4965392019902083		0.254768811115		137.0		657.0		569.0	
62	3	1.483249372962433		1.4739725749642156		1.3463489914486158		1.6794196091610656		0.40455736224419997		0.7034021329149396		0.39794973320628435		0.981279123390868		0.5047072147901388		0.2547712835179861		122.0		717.0		576.0	
62	4	1.471144711879652		1.4805018936019627		1.341974065255926		1.6369054286455607		0.405608498600088		0.6637753600744992		0.39634098839398224		0.9802210104725346		0.4955973815852777		0.25432143642944444		113.0		684.0		510.0	
62	5	1.471890746449861		1.4756731598900448		1.3550178500238075		1.6260260787085132		0.41097919455681253		0.6514822249967943		0.40084436500883996		0.9776450063962847		0.49715577382423615		0.25424989739416665		145.0		778.0		512.0	
62	6	1.482773759637323		1.4887454488071945		1.3549426828518738		1.6529917242625225		0.41281784826961804		0.6793539627395504		0.40089075781692585		0.9820702965012152		0.49572478941593745		0.254935584560243		136.0		683.0		557.0	
62	7	1.4693096757099904		1.4711628915890358		1.339734620550077		1.6455468490647989		0.40243039026847016		0.664843822516976		0.39788642017717274		0.9764147374923611		0.49898172551902775		0.2551529181375694		166.0		699.0		561.0	
62	8	1.4775335595178805		1.492874567926048		1.3466561190460102		1.6408228629560806		0.41329706530598764		0.6599370393333112		0.40299758027063043		0.9844010238264583		0.49292977212496525		0.25386064211552084		125.0		765.0		514.0	
62	9	1.506343977023353		1.5090278917799722		1.37636045975593		1.6798980060810216		0.42712613954839546		0.6954180762909159		0.4095087909996053		0.986410707845243		0.5021256618475347		0.2535829571890972		123.0		779.0		563.0	
62	10	1.5035900242533624		1.5055819417446277		1.369558770744762		1.683768618268481		0.42950589658763866		0.7021226107410439		0.40373989484340195		0.9835199801634374		0.5031230307687153		0.25505316712701387		119.0		800.0		581.0	
62		1.48177977810066	0.00959630932442929	1.4857991963659238	0.009389682339600875	1.351653517621857	0.008898773140596951	1.6552159897498948	0.01645174343086797	0.41167722514768873	0.006820266740560068	0.6772806125687002	0.014591145938134195	0.40049953768617735	0.0028991313988278983	0.9809358965536596	0.002285394972415414	0.4998783382508125	0.004036654403662637	0.2545056200784687	3.7179844885484734E-4	133.5	11.662652056886548	724.0999999999999	36.8357360730039	549.9999999999999	19.55463785397215

63	1	1.4322576024120859		1.4196821069306034		1.2796646377893992		1.6809912292266753		0.3540833323146711		0.8499548897838284		0.38642716011298356		0.9788307464322569		0.4584117950553125		0.24707673789416665		91.0		622.0		1652.0	
63	2	1.4171800309355806		1.4088471217603544		1.262683739844876		1.6621019280083686		0.3450469992395659		0.8422078366603325		0.3828906136726449		0.9745100259283332		0.44920160371406254		0.2480947972369097		82.0		588.0		1596.0	
63	3	1.41408318580398		1.4023013567807556		1.2591904647617502		1.6640678896476608		0.3480637578476506		0.8484563951708618		0.3793199450392018		0.9769243947769097		0.45171121700600697		0.24767141913461801		74.0		667.0		1640.0	
63	4	1.403622672570742		1.401611909159282		1.2502922805464298		1.6419073763685628		0.3362772508550751		0.8231864360761509		0.38202218361348117		0.976524841600243		0.44421195138312497		0.24700902697131943		72.0		624.0		1597.0	
63	5	1.4231924956816966		1.4153152375122222		1.264121844527225		1.6745203019884187		0.34823347866430926		0.8420951581104579		0.38741269024966457		0.9798147970138541		0.44720150649118057		0.24762323348513887		98.0		640.0		1582.0	
63	6	1.4208722515059447		1.4091455102475643		1.271002726847294		1.66429884099831		0.34820637775622937		0.8446619982214232		0.3830010093996002		0.9785331352257985		0.44946871553920137		0.2480916255279861		89.0		594.0		1626.0	
63	7	1.4107557580588317		1.402640261553546		1.2500124211594668		1.663840149447507		0.337844272580378		0.8316597532498403		0.3792751391541578		0.9742892488121876		0.4548348242643055		0.2491776642840972		92.0		593.0		1548.0	
63	8	1.432080009183734		1.4318103968742983		1.2729369588849504		1.6756906593603866		0.35780853453149347		0.8571729606930828		0.38896677125862256		0.9794395596330903		0.4416940923120139		0.2461633972828472		85.0		662.0		1696.0	
63	9	1.4381469118339028		1.4400112263658085		1.2844962352423706		1.671798710662598		0.36642140711389787		0.8431753055519732		0.39105449849727253		0.9828662438221875		0.4482999084753819		0.24633372927493052		77.0		699.0		1678.0	
63	10	1.4351544695574765		1.4184966889218114		1.2865602771568772		1.6823862700871322		0.35796337029165665		0.8544921437514719		0.38946025669435574		0.9822540558347223		0.45053820333576383		0.24852670212447917		71.0		627.0		1663.0	
63		1.4227345387543977	0.008218092948302938	1.4149861816106246	0.009258524157060112	1.2680961586760642	0.009369031337274302	1.668160335579562	0.008442265636298905	0.3499948781194927	0.006665201827731713	0.8437062877269423	0.00727722990781115	0.38498302676919854	0.0030393871493015036	0.9783987049079582	0.002076041056924704	0.4495573817576354	0.0034513424502061038	0.2475768333216493	6.796429102029965E-4	83.1	6.713987908836296	631.6	25.86384863549894	1627.8	33.358514321833944

64	1	1.4136072251089975		1.4847573758335482		1.2769742784846267		1.5381850050879284		0.3651237621020989		0.6438726358937915		0.3906001149724225		0.9865128097653124		0.48329929806680555		0.25232883237326387		131.0		398.0		1140.0	
64	2	1.3893266358587066		1.462540967767924		1.251141699672961		1.5132615004906587		0.3529998472274268		0.6260108029747896		0.3843421185290798		0.9813560288970833		0.4734183906338542		0.25263915014055555		122.0		442.0		1079.0	
64	3	1.3944012405703614		1.463818805095195		1.2506646936442851		1.532158548940069		0.35491094785388466		0.6447380533653905		0.38399613646860875		0.9802240380515277		0.4765524740403472		0.2528975544073611		113.0		427.0		1133.0	
64	4	1.4006102910917122		1.4710164301001385		1.25957661908332		1.531282607587521		0.35631173287073986		0.6391229274923497		0.38952332244458626		0.9834349793283681		0.4694250403419791		0.25197333288722223		108.0		437.0		1082.0	
64	5	1.3891868034802517		1.468318329337497		1.2553242250834886		1.5009919220512837		0.35753155993287394		0.6194571266372131		0.3838710116956336		0.9807075033270486		0.4710326138021528		0.25254744114680555		138.0		421.0		1091.0	
64	6	1.3975645601794235		1.4707972857988538		1.2586541609670725		1.525586284107615		0.35572215311354205		0.6327602720301749		0.3881394500353436		0.9850828160876389		0.46999379230104166		0.25321418997180556		127.0		377.0		1104.0	
64	7	1.389861043223363		1.4629336899433283		1.246362682738704		1.5246344631332494		0.35363109798148396		0.6337241841990131		0.3811486586990903		0.9766671865388193		0.47415099679270833		0.25376940694670136		149.0		396.0		1075.0	
64	8	1.404100746755663		1.4882757523505505		1.2689619405704795		1.5117215483191848		0.3635411870143109		0.6214402400138638		0.3928674885534855		0.9893639619324652		0.46985592423972217		0.2520850495062153		119.0		452.0		1075.0	
64	9	1.4264554104342106		1.499835933482628		1.2875009445339964		1.5532113798079028		0.3756599028402377		0.6566000963586351		0.3935432866196643		0.9921958431115276		0.47555652502277773		0.2521620026217361		113.0		461.0		1097.0	
64	10	1.409265892056409		1.4751246039369899		1.2752042759294016		1.5373825940745272		0.3658801202779724		0.6468061270950223		0.38863315230807277		0.9880025941130901		0.4732376921839583		0.25360597954631947		113.0		440.0		1142.0	
64		1.40143798487591	0.008722755118912682	1.4747419173646652	0.00889478379184789	1.2630365520708335	0.009653424154374039	1.526841585359994	0.01085034913421905	0.3601312311214572	0.005179541449758718	0.6364532466060244	0.008558079957025969	0.3876664740325987	0.002980064744128935	0.9843547761152881	0.0034086399659696985	0.4736522747425347	0.0029981015326559263	0.25272229395479856	4.5385988427185705E-4	123.3	9.302355634999126	425.1	19.336682446583225	1101.8	19.284720028042916

65	1	1.3500611276614665		1.4076959188014697		1.2083286345612256		1.4949029286321192		0.3087238483447779		0.5736360836492621		0.37955037976330624		0.9807698593615625		0.4923338281169791		0.25329614398010414		131.0		398.0		1009.0	
65	2	1.3461779059478487		1.4008801193153568		1.2126027267189128		1.481230337901576		0.3141161763756636		0.5642593586852486		0.3791145268018434		0.9771598089154166		0.48036605895107637		0.25339596583875		122.0		462.0		950.0	
65	3	1.3508554097597478		1.4146057312862619		1.2133949619430826		1.4825661091051383		0.3178797945334475		0.5666154523604789		0.38047364004426576		0.9803571591602777		0.48463961101399305		0.25341129379475696		113.0		466.0		1021.0	
65	4	1.3343762189454402		1.3981522555178951		1.1964493461854555		1.46740267318631		0.304044993769106		0.550972144925945		0.37890753678382344		0.9814204881485417		0.4736448457781944		0.25281983328381946		109.0		438.0		964.0	
65	5	1.3500028265284736		1.4154809196170357		1.218481943390042		1.4719453922501		0.3210810883093098		0.5500675680954561		0.3831710952675013		0.982869288190868		0.47577792429677085		0.2533154482163889		138.0		470.0		943.0	
65	6	1.3480961227554447		1.4071131908568435		1.2173441273770358		1.4770430712225129		0.31393278238471817		0.5555379919834602		0.38226282609762063		0.9828063869493749		0.4789879727872569		0.25387620140513883		127.0		427.0		961.0	
65	7	1.3540457031780706		1.4131504231421912		1.218396113782934		1.4906614584852964		0.3232430840831178		0.570965859710254		0.3789763392975327		0.9744842325629515		0.4800014828013889		0.2538571869611458		149.0		478.0		983.0	
65	8	1.357652321659147		1.4152758300266357		1.2267106428359873		1.4869866858292125		0.31985724328640625		0.565615630939318		0.3863297693251441		0.984446237824375		0.4752003912228125		0.2529970185677083		119.0		455.0		950.0	
65	9	1.3736361762617992		1.43913516548973		1.244260848182965		1.4936069328946537		0.33419683462102867		0.567219794965912		0.39163476278677717		0.99156366432		0.47843770129468743		0.25237158600503473		113.0		508.0		1020.0	
65	10	1.3604065596261117		1.4241648219613168		1.2292995054708211		1.4838273437104035		0.32964925814839147		0.5624103754056712		0.3827981886779777		0.9852807698320137		0.48460348533		0.2544481952978472		113.0		493.0		975.0	
65		1.352531037232355	0.00731380277572634	1.4135654376014735	0.008425163460653558	1.218526885044846	0.009233137038355528	1.483017293321732	0.006458685723171713	0.31867251038559674	0.006514064018084062	0.5627300260721007	0.005757639608812677	0.38232190648457925	0.0029004919565967886	0.9821157895265382	0.0033205570272264646	0.48039933015931596	0.003976203599851433	0.2533788873350694	4.201306221763996E-4	123.4	9.211152362218312	459.5	22.98958241030054	977.5999999999999	21.171697027871904

66	1	1.5122629478827923		1.4809517387375488		1.4097375395070253		1.6857945683796203		0.4362444499643709		0.741531222623127		0.4048785361857954		0.9785149517916667		0.5054451055198264		0.2531909166588541		130.0		755.0		667.0	
66	2	1.4864135639824971		1.468108153983565		1.3832013209489855		1.646510879022136		0.42113650401626046		0.7127896430052585		0.3992659233711844		0.9738646724213194		0.49614974122659716		0.25438858299541667		117.0		694.0		602.0	
66	3	1.508758527656447		1.4835658438003303		1.4026522053398216		1.67962736687558		0.43356230338158946		0.7387945764525393		0.4049834829508989		0.9779272538723264		0.5014383310021527		0.2541454347939236		112.0		751.0		636.0	
66	4	1.5022634688618661		1.472589245445814		1.3948954360905281		1.6792851207792407		0.4244235994472689		0.7343326610837575		0.4065873633228174		0.9803529404042362		0.4917454437360416		0.25314089484996527		104.0		737.0		621.0	
66	5	1.4932588461932943		1.473127822425207		1.3916669305568035		1.6530957206943306		0.4286507947130532		0.7126295176923496		0.4030267001885482		0.9780105649954166		0.49232600402256943		0.25366890645618057		133.0		784.0		592.0	
66	6	1.4968941062582597		1.4735969075390785		1.392960546796839		1.664004290946237		0.4252044236932682		0.72716077921187		0.4045943246686657		0.9780967216592014		0.4933805903359028		0.2535604498564583		127.0		753.0		681.0	
66	7	1.4926732564894305		1.4768363192890914		1.3858753709825018		1.6551651378622627		0.42450637236018124		0.721070791626388		0.40192171913337327		0.9761995607122569		0.4986186663755555		0.2545832076146875		146.0		738.0		625.0	
66	8	1.4979750183352583		1.4819336801885998		1.388398071065194		1.6635383291276125		0.43033093743488404		0.7261481579820828		0.40567403343897673		0.9774055927097222		0.4915975963816666		0.25256570124368055		115.0		816.0		652.0	
66	9	1.530275031842818		1.5047843894202426		1.4243710771075844		1.701421307790085		0.4498650325701641		0.7518929376321213		0.41347862709602917		0.9848154608955555		0.4965504767374999		0.25250065041402775		108.0		852.0		659.0	
66	10	1.520516930527276		1.4933347033070288		1.4083649407617125		1.7030618013347163		0.44055707991908394		0.7520221124448334		0.4106060341408013		0.9825644738479514		0.49667912530729164		0.2541966925912847		113.0		830.0		673.0	
