Scenario	Replication	[Times].UTIL		[Times].ID		[EntitySink1].NumberProcessed		[CycleTime].NumberProcessed		[CycleTime].SampleAverage /1[h]		[CycleTime].SampleStandardDeviation /1[h]		[New].SampleAverage /1[h]		[New].SampleStandardDeviation /1[h]		[Return].SampleAverage /1[h]		[Return].SampleStandardDeviation /1[h]		[FU].SampleAverage /1[h]		[FU].SampleStandardDeviation /1[h]		[WaitingTime].SampleAverage /1[h]		[WaitingTime].SampleStandardDeviation /1[h]		[RejectedClosing].SampleAverage		[RejectedClosing].SampleStandardDeviation	
33	7	26.0		33.0		16632.0		16318.0		1.4491105125473276		0.7478931104547832		1.4079196489875494		0.6318260820389199		1.2551132330697825		0.6323665556904884		1.755635894302834		0.8885607715698554		0.8826206190369769		0.7202652883343857		0.01887926887926885		0.13610274001581213	
33	8	26.0		33.0		16666.0		16342.0		1.481508997692376		0.7600910285071183		1.4386431091856509		0.6499519542052781		1.2846475063740603		0.6486644304777239		1.7908195138962315		0.890803309355825		0.9131382094818142		0.7325689033986968		0.01944077763110523		0.13807236392783082	
33	9	26.0		33.0		16676.0		16288.0		1.5250050469249075		0.7899734994356269		1.4850239364837974		0.6716962614401591		1.3145804743822238		0.6639430156841236		1.8535262281590013		0.9367542480184311		0.9547606033797242		0.766275424343447		0.023266970496522002		0.1507547061823376	
33	10	26.0		33.0		16678.0		16376.0		1.4669046396485037		0.7664061224691199		1.4235387480046964		0.6565214199697488		1.2735112343297679		0.6528007068415724		1.7743569477398877		0.9027350270730493		0.8968620018619046		0.7335947300493671		0.018107686772994402		0.13334490833786625	
33		26.0	0.0	33.0	0.0	16632.2	25.73294962028162	16304.300000000001	27.709987274627014	1.4781238895846005	0.014702808786275145	0.7610411429085464	0.010656574021376581	1.4375163166481784	0.014262006991222707	0.6475033993007033	0.00856844139491871	1.2784601435183451	0.011902671803653904	0.6422533436277963	0.008870747042545929	1.7910813884224508	0.024933163596636033	0.9002210233550767	0.018642675936751646	0.9091556416731218	0.014197648521068695	0.7339697460672344	0.011217469820696166	0.019713368600283936	0.0014258312826497617	0.13885669085232077	0.004837179051981574

34	1	26.0		34.0		16564.0		16170.0		1.2713748742447217		0.6472484671295178		1.407245559569265		0.6362867299923367		1.0631118962439412		0.5414719088006059		1.4261264733396861		0.7123753976650326		0.697185575693257		0.603762960803003		0.023786524993962808		0.15238808413541566	
34	2	26.0		34.0		16587.0		16229.0		1.2619262847029848		0.6390929147804341		1.4027448333508177		0.6401903387616307		1.0492363681343677		0.5211566357717937		1.414756995363815		0.7013653777915291		0.6889487291766966		0.5963513712155362		0.021583167540845157		0.14532242642522059	
34	3	26.0		34.0		16616.0		16146.0		1.2743467242028734		0.6627582561962733		1.4203792515658624		0.6618741897663969		1.065268694353062		0.5507996872923264		1.416803021637242		0.7271293974824635		0.7072270558441883		0.6218069098262774		0.028285989407799802		0.16579368652885393	
34	4	26.0		34.0		16527.0		16104.0		1.2607952114876242		0.6483167844797125		1.4144468698088142		0.6630299523382881		1.052475288153081		0.5460553497551763		1.3953536089511378		0.6847683983080411		0.6935893209430666		0.6099228769227263		0.025594481757124633		0.15792692411928225	
34	5	26.0		34.0		16586.0		16128.0		1.2847150132492235		0.6581264155269763		1.43020812494371		0.6603117725674708		1.075270440827271		0.5611004042347812		1.4268135014030137		0.7014863939144184		0.7165125053451524		0.619777009751167		0.027613650066320883		0.16386810366152943	
34	6	26.0		34.0		16594.0		16181.0		1.2686284369794987		0.6527127328457476		1.4090478205512853		0.6536588776707418		1.0602111385749242		0.5358260750549744		1.4146966548678908		0.71861515578178		0.7027018371138352		0.6125026002799144		0.02488851392069423		0.1557900459104961	
34	7	26.0		34.0		16589.0		16192.0		1.2631698832055607		0.649954191520988		1.3989047870751634		0.6415386721993842		1.0519090651254375		0.5409584666774944		1.4195395018955534		0.7140940522545471		0.6938137727217012		0.606727278112425		0.02393152088733505		0.15284047687092137	
34	8	26.0		34.0		16639.0		16224.0		1.2691999582853126		0.6412828045378106		1.420967456130784		0.6492380176564662		1.0662518652090616		0.5318458259630582		1.3998658161996316		0.6951744051914011		0.7007661225720683		0.6021314455336162		0.024941402728529422		0.15595124504886487	
34	9	26.0		34.0		16644.0		16174.0		1.2929474356842632		0.6718337548415854		1.4262043933737547		0.6690619395251116		1.0815381454112474		0.5532909016828846		1.4510680828497087		0.7432786968925484		0.7217700898306637		0.6300466622137345		0.028238404229752496		0.1656582191061236	
34	10	26.0		34.0		16640.0		16218.0		1.2566040029149559		0.6393054226205629		1.4033172379599745		0.6455485319086889		1.062437361736945		0.5433945484498044		1.3790552544041175		0.6856165939462693		0.6889987038625495		0.6014399332013527		0.025360576923077017		0.1572224652275805	
34		26.0	0.0	34.0	0.0	16598.6	26.594297220268864	16176.6	29.76380976689643	1.270370782495702	0.008054270947071639	0.6510631744479609	0.007619931376875452	1.413346633432943	0.007673163611990442	0.6520739022386516	0.008004896652866042	1.0627710263769337	0.007313203982271267	0.54258998036829	0.008126736249474294	1.41440789109118	0.014089546439565623	0.708390386922803	0.013210339797968089	0.7011513713103179	0.007993490346301957	0.6104469047859752	0.0075859248261866815	0.025422423245544154	0.0015289651590785532	0.15727616770342884	0.004630269263820133

35	1	26.0		35.0		16599.0		16091.0		1.4878972298432591		0.6850322186361283		1.529226953241897		0.6427444247560238		1.4145377860434034		0.6868634783004802		1.550556362133838		0.7162238321066553		0.9182535553941799		0.6692814026622751		0.030604253268269255		0.17224813604889053	
35	2	26.0		35.0		16620.0		16110.0		1.4477419230286326		0.6815185361597811		1.4909908889232142		0.643841868807754		1.3646389212392935		0.6838015397747188		1.522411750761615		0.704329712935591		0.8833432609495375		0.6615772435589155		0.030685920577617255		0.1724705326494162	
35	3	26.0		35.0		16645.0		16125.0		1.4742538926575046		0.6931645151264207		1.5065550621918367		0.6488923269434044		1.3988017117807632		0.6949436385414258		1.5487569015232818		0.7244056136882435		0.9097366880555563		0.6713876439213555		0.031240612796635446		0.17397257042389874	
35	4	26.0		35.0		16562.0		16021.0		1.4665362671426463		0.6876383847299511		1.5201169888289718		0.662403347219369		1.3926066718995016		0.6857020445950693		1.5167297000316111		0.7068559425991358		0.9040474734415975		0.6648821792355853		0.032665137060741485		0.17776398360105766	
35	5	26.0		35.0		16616.0		16075.0		1.4749794832096053		0.6907498287346383		1.5181110606343744		0.6565123596241103		1.4166651547255333		0.6982609109892531		1.5143384412877192		0.7089820425937127		0.9115132021821699		0.6699522701258533		0.03255897929706315		0.17748461334645055	
35	6	26.0		35.0		16624.0		16125.0		1.4652891508359798		0.6758269872001865		1.5109448070356677		0.6394382800004206		1.38728225113131		0.6679146916212318		1.5295203179508547		0.7126253349348625		0.9019283203054476		0.6533917560904378		0.030016843118383218		0.17063875230016312	
35	7	26.0		35.0		16632.0		16090.0		1.4532580263365737		0.6924634562777534		1.4981170828969756		0.6500732059270843		1.3726128977175638		0.6927851885275969		1.5227876405154093		0.7234133736260809		0.8924976371308178		0.6737309688437986		0.03258778258778286		0.1775604534222951	
35	8	26.0		35.0		16665.0		16143.0		1.475109111136074		0.6836916926386394		1.5151286430370898		0.6486215039748716		1.4108126449630296		0.7015167746020574		1.5249684026894172		0.6868062151392942		0.9118021859907128		0.6638292940196107		0.03132313231323123		0.17419476027214642	
35	9	26.0		35.0		16676.0		16080.0		1.5033965759168515		0.6944417646186023		1.546843932526168		0.6680896843934196		1.4316359777660326		0.6965056212294769		1.5621280160197586		0.7096339596210531		0.9386874455461243		0.675254858856495		0.035739985608059445		0.18564672300306043	
35	10	26.0		35.0		16677.0		16152.0		1.461823534668747		0.6882074563711824		1.506920681444103		0.6535455644318309		1.3975785897867659		0.6912888062857742		1.506499344257525		0.7121106229905496		0.8988669075688929		0.6705958940194373		0.03148048210109723		0.17461755264459566	
35		26.0	0.0	35.0	0.0	16631.600000000002	25.758123235981124	16101.199999999999	27.534527360388893	1.4710285194775872	0.011609683681421021	0.6872734840493284	0.004185270216578391	1.5142956100760299	0.011339785663654234	0.6514162566078289	0.006403463080462381	1.39871726070532	0.014726238872576061	0.6899582694467085	0.006875612861804871	1.529869687717103	0.01287384688289926	0.7105386650235178	0.007599261588751976	0.9070676676565036	0.010801314469584563	0.6673883511333765	0.0046916263073760196	0.03189031287288805	0.001165169736264475	0.17565980777119744	0.00305541983302981

36	1	26.0		36.0		16572.0		15953.0		1.622214550423056		0.7853619159925614		1.668972915097303		0.7476844308168376		1.5332841106103738		0.7731804125280286		1.6988485240474713		0.8278901346213798		1.055656009863841		0.7606920538718509		0.03735216027033554		0.1896289700102092	
36	2	26.0		36.0		16594.0		16045.0		1.5784855828620707		0.7504985465892582		1.6213000083079154		0.7160456854853399		1.4889561548040176		0.7464095931447461		1.6604238443728028		0.7781521851100369		1.0119354873952306		0.7284541327577981		0.03308424731830817		0.1788619797492187	
36	3	26.0		36.0		16623.0		16009.0		1.59588836611329		0.7735138376033533		1.6525708180212382		0.7484603648098004		1.5061221053166347		0.7684857349995445		1.662822343834928		0.7941137766488077		1.0329371653427826		0.751480996200679		0.036936774348793784		0.18861227195456776	
36	4	26.0		36.0		16530.0		15919.0		1.6004345614362934		0.7743184751283034		1.6587113609520747		0.7510990877570888		1.5045329010765265		0.754310349513049		1.6746572386387533		0.8114721806348749		1.0394013258985706		0.7561262907081978		0.03696309739866917		0.18867692076058942	
36	5	26.0		36.0		16590.0		15937.0		1.6227580758595053		0.7841701174875695		1.6781544958887258		0.7556039937602224		1.5468764610704304		0.7860500761034012		1.6710984979817873		0.8025839964671391		1.0613901900785903		0.7650698348236465		0.03936106088004833		0.1944583428248282	
36	6	26.0		36.0		16598.0		16012.0		1.5875192274551215		0.7568504041877995		1.6493301757099976		0.717000401161279		1.5146888397673541		0.7574791582401531		1.625287667868287		0.7880407696066831		1.0266572525057176		0.7374608757888397		0.0353054584889746		0.18455631987740603	
36	7	26.0		36.0		16595.0		15973.0		1.5967514688907452		0.773336513966913		1.6528807412999944		0.740872464809273		1.4988764066497429		0.7574742305778159		1.6755938487894566		0.8135030049577127		1.0355756658929762		0.7516982729367526		0.03748116902681561		0.189943425929813	
36	8	26.0		36.0		16645.0		16030.0		1.6246121466284946		0.7734339347599308		1.6779301263984507		0.7467540837320354		1.5398919134669617		0.7678952010107866		1.6878619499033238		0.7978287802815857		1.060373420295032		0.7491907338405119		0.0369480324421748		0.18863990357520946	
36	9	26.0		36.0		16650.0		15897.0		1.6667888131898618		0.8130999050418103		1.7293077898693427		0.8012003406592948		1.584229338277585		0.7921793872810793		1.7164617017897394		0.8446440536793703		1.1032380959993997		0.7917718012585787		0.045225225225225416		0.2078039888259184	
36	10	26.0		36.0		16651.0		15990.0		1.6119487571917517		0.8030276033727856		1.67236525487716		0.7751068006510637		1.523762777352445		0.7975086826344531		1.6721734101202252		0.8280063811476703		1.049966132823039		0.7809473450224628		0.03969731547654811		0.19525298511520006	
36		26.0	0.0	36.0	0.0	16604.800000000003	27.470445896635464	15976.5	35.20824778656263	1.6107401550050189	0.018022761324548095	0.7787611254130284	0.01354006608913226	1.6661523686422202	0.019989694590500512	0.7499827653642235	0.017887265968113904	1.5241221008392072	0.020139156883870447	0.7700972826033058	0.01224951878865488	1.6745229027346775	0.01736940985931572	0.808623526315526	0.014682661957560204	1.047713074609518	0.01793292758286306	0.7572892337209318	0.013440311858637873	0.03783545408758936	0.0022881484381638683	0.19064351086229603	0.005435434452819272

37	1	26.0		37.0		16574.0		16308.0		1.5164841177033892		0.7732355166709264		1.567720677115367		0.694123878870317		1.2347085175941381		0.6237412042703155		1.8390586162736893		0.8829334119101733		0.9397165306737467		0.7405397926184014		0.016049233739592144		0.1256686464093404	
37	2	26.0		37.0		16595.0		16335.0		1.500569928902625		0.7602639495006385		1.5727259679362067		0.710228569272658		1.230281012173948		0.6327028402926876		1.792537901760198		0.8384433794338902		0.9265294474632749		0.7275986609245277		0.015667369689665554		0.12418869748452438	
37	3	26.0		37.0		16623.0		16320.0		1.5245420619677734		0.7802697855663379		1.6120369426495893		0.7304128550900781		1.2437190832103744		0.6421936254121248		1.8135315635067237		0.8666731372191657		0.9505609496432648		0.7442936659791642		0.018227756722613262		0.1337781081610175	
37	4	26.0		37.0		16530.0		16194.0		1.4947738733623241		0.7665897561412383		1.572517614274697		0.7158414813566117		1.223296139926798		0.6282886910079231		1.7832328948236649		0.8579284288663278		0.9271390275935324		0.7341582028270964		0.020326678765880155		0.1411194871654999	
37	5	26.0		37.0		16591.0		16276.0		1.524597606269392		0.7785534144324353		1.6266780233740343		0.7424907658869396		1.2495949648749947		0.6448527416991316		1.7958132314221928		0.8563075639936277		0.9527066599365298		0.7419894978658393		0.01898619733590497		0.1364801976639158	
37	6	26.0		37.0		16598.0		16299.0		1.5029151028278607		0.7647522382883718		1.5956049987649958		0.7342383482089229		1.2352327426203131		0.6405177029933177		1.7675944450158825		0.8308547276817856		0.9318861104055413		0.7282999518931457		0.018014218580551834		0.13300666279204124	
37	7	26.0		37.0		16595.0		16291.0		1.5169612367871281		0.7851664008818987		1.6014512074003378		0.7316484574284347		1.234543990716729		0.645071669002291		1.8114245555083726		0.8752737140473855		0.9455533665103437		0.749086037574786		0.01831877071407039		0.13410546994884803	
37	8	26.0		37.0		16646.0		16346.0		1.5091106072894256		0.7583568007228148		1.5945051269959438		0.7061217909480829		1.2449242140998469		0.643793412438646		1.7821011081211846		0.8333123073773482		0.9366685127570205		0.7203655351763704		0.018022347711161874		0.13303610761333431	
37	9	26.0		37.0		16650.0		16301.0		1.5454428983267456		0.7832139242595444		1.6458066413992656		0.7528542153171082		1.2719214289107428		0.6771379064770865		1.8059857795031002		0.8295367906155012		0.9703252165647622		0.7408077041767503		0.020960960960960926		0.14325792012680197	
37	10	26.0		37.0		16653.0		16367.0		1.500420197045905		0.7599108821399736		1.5828131387339064		0.7244309416179223		1.230126265044607		0.6254163984587345		1.7776604578496484		0.8355284195032965		0.926467243458216		0.722169520483089		0.017174082747853182		0.12992362090722437	
37		26.0	0.0	37.0	0.0	16605.5	27.562284103462847	16303.7	33.76379671127019	1.5135817630482569	0.01094337852956659	0.771031266860418	0.007366098384772855	1.5971860338644344	0.01810194017746861	0.7242391303997076	0.012722199191624164	1.2398348359172493	0.009831855045327308	0.6403716192052259	0.010962903758855778	1.7968940553784656	0.015084623283223277	0.8506791880648502	0.014118419422245862	0.9407553065006232	0.010185300616697639	0.7349308569519171	0.0070618069241302215	0.01817476169682543	0.0011905293386664153	0.1334564918272548	0.004290913870510406

38	1	26.0		38.0		16570.0		15886.0		1.3758536015171294		0.643972980052527		1.392061303340495		0.6057527825018395		1.3153909902911634		0.6447772999039825		1.4518074461659947		0.673889645973578		0.8156904416864134		0.6195726853124396		0.041279420639710296		0.1989417467348329	
38	2	26.0		38.0		16593.0		15929.0		1.354595918513784		0.6316647171548668		1.3826530772401202		0.5967400642554421		1.292390465280038		0.6347084991841582		1.4202688887932717		0.6551025419278564		0.7972355199178859		0.6114187130495335		0.04001687458566872		0.19600469289811787	
38	3	26.0		38.0		16623.0		15914.0		1.3684806355710453		0.6397928352465753		1.3995002991740806		0.6055955912998972		1.3115927722374356		0.6462659797506254		1.422761692624308		0.65925315774886		0.8133322798972813		0.6222285180762239		0.042651747578656		0.20207679863167147	
38	4	26.0		38.0		16529.0		15822.0		1.373637958707497		0.6549693384499342		1.410830754359326		0.6296731368302537		1.3083416843038886		0.6483705225405263		1.4338889357322218		0.6831323518838456		0.8190146513343397		0.6297470635817136		0.04277330752011599		0.20235174553140856	
38	5	26.0		38.0		16590.0		15853.0		1.3798661472072564		0.6607432725338266		1.404362613650613		0.6329630103709831		1.3333744266517242		0.6810551059947769		1.4250057654140806		0.654260262276924		0.8255859350699378		0.6428494844018833		0.04442435201928863		0.20604219941923205	
38	6	26.0		38.0		16597.0		15915.0		1.3530618417348002		0.6292876015756129		1.3772738806711355		0.5957121387063963		1.2902953246648061		0.6206927188526529		1.4233344711539253		0.6683187737795659		0.7990952480476732		0.6088568105600449		0.04109176357172996		0.19850845019543192	
38	7	26.0		38.0		16592.0		15973.0		1.3459949507825772		0.6168991551487109		1.3672915165217825		0.5695275406931887		1.2815432355873428		0.6141884855643679		1.4213803836377572		0.6591585589131763		0.7876879467124356		0.5930588571612984		0.037307135969141675		0.1895190711292309	
38	8	26.0		38.0		16644.0		15965.0		1.3900975580542663		0.6429147895519863		1.417965726132777		0.6102104534297158		1.3420812259248032		0.6545794783527336		1.4334833563099736		0.6553484955898268		0.8329991384643143		0.6194212229138082		0.040795481855323286		0.19782204560378583	
38	9	26.0		38.0		16650.0		15855.0		1.4049763686279706		0.6823075292750975		1.4240971182236335		0.6413131019340822		1.3518372329989146		0.6980683073926272		1.4661185789088933		0.6952936018762408		0.8491136811180838		0.6624194950926489		0.04774774774774775		0.213238437673915	
38	10	26.0		38.0		16648.0		15969.0		1.358240990010093		0.6411554565639086		1.3757561564218266		0.6005993963997659		1.2904435465443072		0.6441956985423398		1.443941383135981		0.6677205624476865		0.8028866259759854		0.6193960773431814		0.04078567996155703		0.19779928811108302	
38		26.0	0.0	38.0	0.0	16603.600000000002	27.500231341571947	15908.1	38.02650077038369	1.370480597072642	0.013083151157904526	0.6443707675553046	0.013052686082972855	1.3951792445735791	0.013791509014651189	0.6088087216421565	0.015126099256171283	1.3117290904484424	0.017228507934909466	0.648690209607879	0.01805129195672217	1.434199090187641	0.010968483590831399	0.6671477952417559	0.00974790373591132	0.8142641468224351	0.013221804069763136	0.6228968927492775	0.013618168490601709	0.041887351144893926	0.0019953993247297597	0.20023044759287092	0.004522873461233834

39	1	26.0		39.0		16601.0		16292.0		1.552280725271006		0.8224117897811801		1.4802661578202028		0.6393505037231975		1.302040874801539		0.6327158405384166		1.9669733581955484		1.0297234234020924		0.9792454046777141		0.799278395151011		0.01861333654599122		0.13515909389711733	
39	2	26.0		39.0		16621.0		16335.0		1.5273966361056621		0.8030517889594033		1.4676368490399025		0.6548969268778296		1.2809756510629235		0.6306374325087342		1.923257415191733		0.9775608854603061		0.95525515490934		0.7772792314986787		0.01720714758438123		0.13004645004430349	
39	3	26.0		39.0		16645.0		16312.0		1.5273155342906757		0.8014944407634962		1.4777693530427072		0.6581800565568001		1.2912633563155291		0.6357038471384737		1.8977006026778969		0.9806267185317177		0.9589910789823127		0.775543668831821		0.020006007810153204		0.14002480283760538	
39	4	26.0		39.0		16562.0		16256.0		1.522666511379462		0.8014557324331159		1.4599362036151713		0.6368868721863506		1.274011542579307		0.6293050866139999		1.9248908822666886		0.982597973678109		0.9551530685223741		0.7782193133912749		0.01847602946504047		0.13466907894033195	
39	5	26.0		39.0		16617.0		16323.0		1.5418839925120036		0.8053222814116684		1.4820760767646375		0.6604480217125093		1.2976558144646555		0.644381534454635		1.9328149165396225		0.9697204486965727		0.9707246511804841		0.7828519355863988		0.017692724318469074		0.13183602613053566	
39	6	26.0		39.0		16624.0		16387.0		1.5091015239060297		0.7762700479802802		1.4468915144233656		0.6194938106613809		1.2708793497457072		0.6029139996335207		1.8930304335908623		0.9571491804488129		0.9409107980452427		0.7534501668397735		0.01425649663137632		0.11854996560558748	
39	7	26.0		39.0		16632.0		16347.0		1.5272952807129536		0.8109802113152115		1.4566256436958245		0.6429339960358204		1.2810234743145439		0.6358137532462913		1.9333788348368692		0.9976620991227787		0.9574548204614108		0.7827071180824005		0.017135642135642146		0.1297806788089338	
39	8	26.0		39.0		16666.0		16357.0		1.542270113838764		0.7984255450842614		1.4972775969189245		0.6484762414735471		1.2969856332196443		0.6368986941157164		1.9199342702430933		0.9708188438988902		0.9728301250289642		0.7703778854873687		0.018540741629665007		0.1349002389087277	
39	9	26.0		39.0		16676.0		16352.0		1.547729801810409		0.8121847371653383		1.4857100107885761		0.6533039177090999		1.29624053682751		0.6354367588604677		1.9468372690303444		0.9928942808631078		0.9734550683344652		0.782820871277458		0.01942911969297188		0.13803177723772456	
39	10	26.0		39.0		16678.0		16324.0		1.5426751422497014		0.8247782285649943		1.4677728042672677		0.6611874268923187		1.2872424328075047		0.6349883714666612		1.9618777577235171		1.013262553550215		0.9760590193148827		0.8021198718645253		0.021225566614701975		0.14413981985124777	
39		26.0	0.0	39.0	0.0	16632.199999999997	25.732949620282877	16328.5	26.208957571791974	1.534061526207667	0.009567444666977875	0.805637480345895	0.009758554758021256	1.4721962210376582	0.010871536731751005	0.6475157773828855	0.009364967998223022	1.2878318666138864	0.00767739623983037	0.6318795318576916	0.007842275453465953	1.9300695740296174	0.017307364211323246	0.9872016407652603	0.015568970803682906	0.9640079189457191	0.008748390289198537	0.7804648458010711	0.009860160419460902	0.018258281242839253	0.0013526430274253605	0.1337137932262115	0.004967088814146885

40	1	26.0		40.0		16601.0		16194.0		1.5904492503341159		0.7361714906359408		1.5258136665571687		0.6597724933018849		1.5166874284472227		0.7240269666768127		1.7557364945778178		0.7973160404798357		1.0203902253616584		0.7142109093829986		0.02451659538582011		0.15465113200750621	
40	2	26.0		40.0		16621.0		16210.0		1.5869221750377112		0.7332052262656233		1.5311880327884015		0.6785386884219703		1.5196274082715837		0.7337131148827856		1.7326829071447836		0.7646385446451098		1.0173820935876758		0.7157564049152942		0.02472775404608622		0.15529888366105316	
40	3	26.0		40.0		16645.0		16191.0		1.59393565919784		0.7369867977737221		1.5381482437824436		0.6769325417670824		1.5251407045935965		0.7423852346845476		1.744179550470857		0.7660936665438067		1.0293804495263317		0.723605794315326		0.027275458095524292		0.16288984480185328	
40	4	26.0		40.0		16562.0		16076.0		1.584030882210845		0.741845005926219		1.5394752237192446		0.699633791301141		1.5141135913686121		0.7435586284623853		1.7229289570697908		0.7624243764019141		1.0240139473999033		0.7341840770991871		0.029344282091534828		0.16877474661784847	
40	5	26.0		40.0		16617.0		16151.0		1.6003767761955088		0.7498045837294502		1.5546234457768309		0.6937280290277723		1.5300827111708701		0.7472115830078327		1.7408266575094151		0.7882208737151964		1.0332849547675047		0.7306534999416348		0.028043569838117607		0.16510229690526457	
40	6	26.0		40.0		16624.0		16236.0		1.570246495963041		0.7173308476094099		1.525066777841227		0.662083945885569		1.5025514036402356		0.7143680292641282		1.7067442021499788		0.7552989500515451		1.0047580691468725		0.7018006733290062		0.02333974975938398		0.15098469171969636	
40	7	26.0		40.0		16632.0		16251.0		1.568361789749704		0.732994544999186		1.518561857694565		0.6651386690872919		1.4895604689086654		0.729884337384383		1.7242030009926244		0.7770271639146059		1.002980417992188		0.715354320378776		0.022907647907647925		0.14961361378019003	
40	8	26.0		40.0		16666.0		16236.0		1.5963012628339084		0.7297213971297065		1.5572824261461162		0.6770209844955002		1.528670043087321		0.7258552328009321		1.7272721833063467		0.7686816301271603		1.031113887132715		0.7139862616401635		0.025801032041281802		0.15854604081477697	
40	9	26.0		40.0		16676.0		16158.0		1.6159991684378487		0.7649866911513773		1.5702234925462768		0.7173935298139346		1.5471206984677237		0.7718202612204095		1.7526634846410414		0.7845403274667965		1.0498079016619521		0.7478533349552734		0.031062604941233085		0.1734921452867196	
40	10	26.0		40.0		16679.0		16224.0		1.5944678071670209		0.746180550185736		1.533982857510124		0.6807573009514999		1.5297293935505643		0.7410096821957246		1.7430617815603016		0.793994735782434		1.0320853033723687		0.735806502606716		0.0272798129384256		0.1629024732778389	
40		26.0	0.0	40.0	0.0	16632.3	25.834927310910313	16192.699999999999	37.69555113750192	1.5901091267127543	0.010009729971580093	0.7389227135406371	0.009200606801056268	1.5394366024362398	0.011739712301182656	0.6810999974053645	0.01291104655830755	1.5203283851506397	0.011457706448851536	0.7373833070579942	0.011358902978919672	1.735029921942296	0.010798169276889863	0.7758236309128405	0.01037900301274644	1.024519724994917	0.0100125632108244	0.7233211778564376	0.009783198595683018	0.026429850704505545	0.0018911069698368279	0.16022558688727473	0.005557711132746275

41	1	26.0		41.0		16570.0		16240.0		1.4641659587975857		0.7015405634649233		1.4636307819871643		0.6100924363135242		1.3498981583932983		0.6625606519830113		1.6258406037279418		0.8040506892316456		0.8886504102514763		0.6793389172982107		0.019915509957754953		0.1397142099326872	
41	2	26.0		41.0		16593.0		16288.0		1.4649236179151606		0.699145423657186		1.4647916102198775		0.613439610043548		1.3646380714468282		0.683037604499957		1.6062022336771375		0.7763954512675227		0.8908334073319942		0.67299858918718		0.0183812451033568		0.13432967805436102	
41	3	26.0		41.0		16623.0		16274.0		1.491752848230807		0.7036487134335244		1.4960673003115368		0.63711899172962		1.389191835773682		0.6835198430138121		1.6317750861580262		0.7695877639891189		0.9182414780665036		0.6773616823062749		0.020995006918125492		0.14337173071993312	
41	4	26.0		41.0		16529.0		16186.0		1.4673873457629931		0.7177374290469566		1.4736505842803995		0.6392842738625254		1.3578924684373535		0.6853831430478892		1.6145814477793021		0.8065537035276729		0.894680033856624		0.6890202018209516		0.020751406618670146		0.14255530582340614	
41	5	26.0		41.0		16590.0		16249.0		1.4734593379018148		0.6994612911361046		1.4763726813586049		0.6323086911896029		1.3748939542407121		0.6838469632854074		1.608203275630907		0.7613655623459151		0.8992473041406285		0.6772737215022128		0.02055455093429771		0.1418917719571764	
41	6	26.0		41.0		16598.0		16303.0		1.4497925735680273		0.6780486871424792		1.4537100708613817		0.6010680195213585		1.3453259369858446		0.6503306458843071		1.5926568665422711		0.7598686206922105		0.8777448470766588		0.6522222889102806		0.017773225689842225		0.13213020084517732	
41	7	26.0		41.0		16592.0		16305.0		1.4718925070910023		0.6966985316540502		1.4625586818701097		0.6057101995392553		1.3567184416515832		0.6589846598254184		1.6440224710100455		0.7947158524124979		0.8991510445095854		0.6781937410119466		0.017297492767598774		0.130381417619138	
41	8	26.0		41.0		16644.0		16314.0		1.4769696043080611		0.7058943570706354		1.473683425224529		0.624590348119634		1.3748122612521145		0.6827023434198535		1.6232209306135594		0.786753941197181		0.9032151215373745		0.6779990486740903		0.019826964671953724		0.13940955431152718	
41	9	26.0		41.0		16650.0		16300.0		1.504530523116284		0.696962698472518		1.507329730541068		0.623023803233021		1.4062976243575034		0.670798621210058		1.640029621633089		0.7785437144518133		0.9265701123338017		0.6706362018664995		0.021021021021021057		0.14345861338636504	
41	10	26.0		41.0		16648.0		16325.0		1.4879965051167279		0.7159497121781444		1.486508192068244		0.635565075411499		1.38950863439994		0.6924738374990854		1.627576759744477		0.7990305635161106		0.9130655771545836		0.6892289658093911		0.019401729937530084		0.13793638272664946	
41		26.0	0.0	41.0	0.0	16603.699999999997	27.487514423098684	16278.4	30.353908648475585	1.4752870821808461	0.01130743855388888	0.7015087407256522	0.007906876106258334	1.4758303058722917	0.011829737117166486	0.6222201448963589	0.009955825857521168	1.370917738693886	0.014044963704036881	0.6753638313668799	0.009900291920617053	1.6214109296516754	0.011448524398224564	0.7836865862631688	0.012269604834715701	0.901139933625923	0.010514164278333082	0.6764273358387038	0.007423347250398201	0.019591815362015097	9.689987751325905E-4	0.1385178865376421	0.003395215998542736

42	1	26.0		42.0		16572.0		16148.0		1.458694678150569		0.7303655467174747		1.410333281028907		0.6018399877838081		1.272378106022047		0.6219778052840728		1.7743270353171288		0.8773489366760909		0.8934203822369858		0.7074844803110334		0.02558532464397781		0.15789939925628613	
42	2	26.0		42.0		16594.0		16197.0		1.424709560490366		0.7083444923045712		1.4102953615784737		0.611863549112894		1.2478329952568294		0.6227966338471962		1.6880843183034029		0.8248031433144669		0.8597663128864172		0.6876487623111606		0.02392430999156319		0.1528180117645233	
42	3	26.0		42.0		16623.0		16141.0		1.4935351649676119		0.7504418946503886		1.4589538751417548		0.6463100348046619		1.3134791799227805		0.66287477879269		1.7840167725664977		0.8712970620481466		0.9316063836915568		0.7322063376224397		0.028995969439932552		0.1678001699876538	
